PlaceID,Name,Address,Suburb,Postcode,Municipality,HeritagePlaceStatus
3901,Commercial Retail,93 BRISBANE ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3902,Commercial Retail,95 BRISBANE ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3903,Bank,97 BRISBANE ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3904,Commercial Retail,98-100 BRISBANE ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3906,Launceston Hotel,107 BRISBANE ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3907,Commercial Retail,109 BRISBANE ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3908,Bank,111 BRISBANE ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3910,Birchalls,124 BRISBANE ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3911,Commercial Retail,127-129 BRISBANE ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3912,Commercial Retail,131-135 BRISBANE ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3913,Commercial Retail,141-147 BRISBANE ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3914,Motors Garage,FACADE AT CNR BRISBANE &rWELLINGTON ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3915,Commercial Retail,186-192 BRISBANE ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3917,Conjoined Houses,N/A BRISBANE ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3918,Victoria Hotel -Irish Murphy Hotel,211 BRISBANE ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3919,House,264 BRISBANE ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3920,Winsville,303 BRISBANE ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3921,Launceston Church Grammar Schoolrand Chapel,36 BUTTON ST,MOWBRAY,7248,Launceston City Council,Permanently Registered
3922,Poimena,41 BUTTON ST,MOWBRAY,7248,Launceston City Council,Permanently Registered
3923,Crown Mill,22-26 CAMERON ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3924,Holy Trinity Church,34 CAMERON ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3925,Former Cornwall Hotel,35-39 CAMERON ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3926,Commercial Retail,41-43 CAMERON ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3927,Commercial Building,55 CAMERON ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3928,Commercial Retail,57 CAMERON ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3929,Northern Club,UNIT 3 61 CAMERON ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3930,Commercial Retail,62 CAMERON ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3931,Mc Kenzie Building,63-65 CAMERON ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3932,AMP Building,66 CAMERON ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3936,Airlie House,UNIT 1 75-77 CAMERON ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3937,Macquarie House,92 CAMERON ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3938,Middlesex Terrace,95 CAMERON ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3939,Bennell House,44  CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3940,Bennell Town Houses,110 CAMERON ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3942,Commercial Retail,112-112A CAMERON ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3943,Launceston Supreme Court andrStruan House,116 CAMERON ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3946,House,7 CANNING ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3947,House,12 CANNING ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3948,Conjoined Houses,26-28 CANNING ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3949,Cottage,30 CANNING ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3950,Terrace,45 CANNING ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3951,Burnham House,107A-109 CANNING ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3958,Former Salisbury's Foundry,29-31 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3960,Commercial Retail,90-92 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3961,Staffordshire House (formerlyrFergusson's warehouse),54A-56 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3962,Launceston Corporation,61 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3963,National Scots Church,63 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3964,Commercial Retail,UNIT 5 72 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3969,F and W Stewart's Jewellery  Shop,100 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3971,National Theatre,103A-109 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3972,Commercial Retail,102-104 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3973,Commercial Retail,106-108 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3974,Commercial Retail Building,110-112 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3976,Star Hotel,113 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3978,Commercial Retail,118 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3979,Commercial Retail,120 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3980,Commercial Retail Building,122 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3982,Commercial Retail,126 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3983,Commercial Retail,130 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3984,Commercial Retail,132 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3985,Commercial Retail,134-136 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3986,Commercial Retail,137 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3987,Commercial Retail,138 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3988,Commercial Retail,139 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3989,Commercial Retail,140-142 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3990,Commercial Retail,141 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3991,Commercial Retail,143-145 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3992,Commercial Retail,UNIT 1 144 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3994,Commercial Retail,147-151 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3996,Commercial Retail,147-151 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3998,Commercial Retail,153 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
3999,Commercial Retail,155 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4001,Commercial Retail Building,157 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4003,Commercial Retail Building,161 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4004,Commercial Retail Building,UNIT 3 162-166 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4006,Commercial Retail,168 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4007,Commercial Retail,169 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4008,Commercial Retail Building,171-173 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4009,Commercial Retail,172 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4010,Commercial Retail,174 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4011,Commercial Retail Building,175-177 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4012,Commercial Retail,176 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4017,Morton House,190 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4018,Hotel Tasmania,191-193 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4019,Drysdale House,192 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4020,House,194 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4021,Commercial Retail Building,191-193 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4022,Commercial Retail Building,201-203 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4023,Commercial Building,205-205B CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4025,Cottage,217 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4026,House,218 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4029,Commercial Retail and Residence,226 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4030,Conjoined Houses,UNIT 2 227-229 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4031,Charles Street School,233A CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4032,Shop and House,231-233 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4033,House,235 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4034,Shop,236 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4035,Commercial Retail and Residence,238-240 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4036,House,239 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4037,Commercial Retail,238-240 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4038,House,241 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4039,Commercial Retail and Residence,242 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4040,Commercial Retail,243 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4042,House,245 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4045,Terrace House,251 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4046,Hotel,252 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4047,Terrace House,253 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4051,House,259 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4052,Garthowen (formerly Tearo Villa),261-261A CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4055,House,266  CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4058,House,271-273 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4062,House,281 CHARLES ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4063,Terrace House,19 CIMITIERE ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4064,Conjoined Terrace House,53 CIMITIERE ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4065,House,2 CIMITIERE ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4066,House,7 CIMITIERE ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4067,House,14 CIMITIERE ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4070,Conjoined House,24 CIMITIERE ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4071,Conjoined House,25 CIMITIERE ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4072,Conjoined House,26 CIMITIERE ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4073,Conjoined House,28 CIMITIERE ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4074,Terrace House,36 CIMITIERE ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4075,Conjoined Cottage,39 CIMITIERE ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4076,Conjoined Cottage,41 CIMITIERE ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4077,Conjoined House,46 CIMITIERE ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4078,Conjoined Cottage,43 CIMITIERE ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4080,Conjoined House,47 CIMITIERE ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4081,Conjoined House,49 CIMITIERE ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4082,Conjoined Cottage,51 CIMITIERE ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4084,Former Baptist Tabernacle,81 CIMITIERE ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4085,C1931 Former Alfred Harrap andrSons Warehouse,22 TAMAR ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4086,Former Warehouse (now LauncestonrCommunity History Centre),121 CIMITIERE ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4087,Grant Staples,194-196 CIMITIERE ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4088,Offices,198-206 CIMITIERE ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4091,House,5 CLAREMONT ST,EAST LAUNCESTON,7250,Launceston City Council,Permanently Registered
4092,Claremont House,6 CLAREMONT ST,EAST LAUNCESTON,7250,Launceston City Council,Permanently Registered
4093,Claremont,13 CLAREMONT ST,EAST LAUNCESTON,7250,Launceston City Council,Permanently Registered
4096,Cottage,2 CROWN ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4097,Cottage,4 CROWN ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4098,Cottage,5 CROWN ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4099,House,6 CROWN ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4100,Cottage,7-7A CROWN ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4101,House,9 CROWN ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4102,Cottage,10 CROWN ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4103,Conjoined House,UNIT 1 11-11A CROWN ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4106,Cottage,18 CROWN ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4107,House,20 CROWN ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4111,House,21-27 DRY ST,INVERMAY,7248,Launceston City Council,Permanently Registered
4114,Former Dilston Inn,30 DILSTON RD,DILSTON,7252,Launceston City Council,Permanently Registered
4115,Dilston Lodge,408 JOHN LEES DR,DILSTON,7252,Launceston City Council,Permanently Registered
4116,Landfall and Cottage,781 EAST TAMAR HWY,DILSTON,7252,Launceston City Council,Permanently Registered
4117,Burnside Granary,728 JOHN LEES DR,DILSTON,7252,Launceston City Council,Permanently Registered
4118,Terrace House,1 ELIZABETH ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4119,Conjoined House,9 ELIZABETH ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4121,Green Gables,17 ELIZABETH ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4122,House,22 ELIZABETH ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4123,House,23 ELIZABETH ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4125,Former St John's Parish Hall,39 ELIZABETH ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4126,House,48 ELIZABETH ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4127,House,RD,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4128,Commercial Retail,58 ELIZABETH ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4131,Gospel Hall,66A ELIZABETH ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4132,House,68 ELIZABETH ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4133,Warehouse,70 ELIZABETH ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4134,Commercial Retail,74-76 ELIZABETH ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4135,Commercial Retail,80 ELIZABETH ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4136,Commercial Retail Building,82 ELIZABETH ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4137,Commercial Retail,UNIT1 88 ELIZABETH ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4138,Commercial Retail,90 ELIZABETH ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4140,Commercial Retail,94 ELIZABETH ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4141,Commercial Retail,96 ELIZABETH ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4142,Commercial Retail,100-102 ELIZABETH ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4143,Commercial Retail,100-102 ELIZABETH ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4145,Commercial Retail,106 ELIZABETH ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4147,Commercial Retail,110 ELIZABETH ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4151,Commercial Retail,118 ELIZABETH ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4152,Commercial Retail,120 ELIZABETH ST,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4153,Townhouse,1 ELPHIN RD,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4154,Adye Douglas Fountain,ELPHIN RD,LAUNCESTON,7250,Launceston City Council,Permanently Registered
4155,Townhouse,3 ELPHIN RD,LAUNCESTON,7250,Launceston City Council,Permanently Registered
